id,text
6a8e3a7e,"That sounds fine, but why would you want somebody who knows nothing about the show to write them? If you are informed about it, wouldn't you be a good person to do it?"
5e7447e1,"I assume you were directing these comments to Malcolm, who was reverted by multiple people (and who blatantly violated the 3RR, as pointed out on his talk page).  Correct?"
e7fdc4d8,I could have a go. When would you need it?
8eb19573,"I think if we did it that way, it would add a lot of possibilities to the page, enabling us to give breakdowns of other wars and major events in separate tables as well, in addition to alternative listings, which I think would be quite useful. Because there are a lot of events with different aspects to them that could be covered in more detail IMO, what do you think?"
39340f36,Hello? Whom do I speak to to become a <url>?
7767a7ea,"How about this for a novel solution?  The next time a banned editor posts something to your page, why not delete it yourself with an edit summary of ""Sorry, I'm topic-banned from discussing this""?"
ffa34199,Looks like he earned a block.  He break the 3RR rule?
2004c116,What for did you analyse the two ArbCom cases Piotrus-Ghirla and Eastern European dispute? Was that suggested to you by Sciurinxe6 during your off-wiki discussions for 20 days?
d376e157,This is not a suitable candidate for CSD as it asserts notability. May I suggest you consider a <url>?
5deaa823,Thanks for your assistance in the review of the Brian Keith review at the DYK! The user has cited the Internet Movie Database before?
b57bdecc,"At the Chicago house article, I think the current state of house music in its birthplace, Chicago, should be added. What do you think?"
38f86c39,You come across as a contributor who possess great depth. Are you a history professor/ student?
abd1b05c,"I see you've added <url> to the category ""Jewish-Canadians"".  What is your source for this?"
7dc37792,"Thanks for the heads-up on that; I don't really have anything to add beyond what you'd said. By the way, I noticed you said you weren't an admin: would you like to be?"
59b1ff76,On the third reading... Why not include an edit summary that tells me this? Why not revert my revert?
24a4f7d2,Yellowmonkey has told me we need another FAR delegate and recommended you for the job. Is that something you're willing to do?
e1798a12,"I only used approved templates.  If they are not considered polite, why have them?"
4a219482,"You reverted my removal of the ""to critical acclaim"" description from this article. I cannot see where in <url> there is a basis for that claim -  it looks like a neutral factual review to me?"
3d3c65b2,Thanks for your comment.  What was done wrong in listing the image for deletion?
fd60dfc4,I don't understand Tasc0??
00b163f0,"of <url> as those were just plain old copyedit (replacing begining of paragraph ""he""'s with the name and a template fix). I'm assuming you were on the cell phone again?"
1da0ea25,So far there are four editors on <url> who have called you on your edit-warring. Would you please stop?
b9b464ba,"Hi, I see that you added the etymology section of the <url> article.  What does ""RatCE"" mean?"
5992e445,In the summer (June-July) I am going to work on the ''Messiah'' article. Would you like to be in on this?
16824517,"Just one more thing: The <url>' logo was re-made as a vector image a little while ago, but the colors (especially the skin), really seem to be off. Can you fix it?"
c38fd909,"Jeff3000, thanks a lot for your help with the article.  But I'm just curious - why was the link to the article for ""Advent of Divine Justice"" deleted?"
82935720,"I hate to roll back 26 edits in a row, but I see a lot of good stuff, a lot of questionable and non-NPOV stuff, not much (if anything) in the way of citation, and a ton of misspellings.  Can we discuss these edits before imposing them, please?"
48867ad0,"I have noticed that your objection to someone who unilaterally stops a straw poll. What, then, do you think of somebody who unilaterally ''starts'' a straw poll?"
664e56df,You had deleted the mozzarepa article I was working on since it was judged as an advert (something I didn't intend.) How can I edit and change the article so it is acceptable?
cad7eaca,"Thanks for the alert.  By the way, how's Granny doing?"
691c59c6,"I'd love to help, but I'm not sure what you're asking me to look at, specifically. Is there a discussion ongoing that you can point to?"
d82d79b2,"Hello, I'm with the project of turning the list <url> hat is the same list in English, but in another language, and more link for azure. I have a problem, <url>, could you help me?"
ff246bf2,Please stop mentioning my name in relation to FW. <url> How many times do I have to ask?
d813a41b,"In the ACR for <url>, you mentioned that you had concerns with my writing style and were wary of supporting it. Can you specifically clarify what content in the article you had grammatical concerns with so I can make the needed improvements and gain your support?"
36184d50,"Yes, I posted a link to the history. I was asking/thinking where you stepped into the discussion and if you were editing as an IP and that would put a different slant on your 3rr warning to Bbb23?, have you been recently editing the article was the simple question?"
d8da0a9b,Have a look at the edit to <url>. Is this page even a dab?
b0441bc6,"Thanks a lot for clearing that up. Do you also happen to know about the age of consent in Thailand, and why he could be charge with child sex offenses even though she was 17 years old?"
6e135895,Out of curiosity what are you testing? How are things going?
29d774ba,"<sigh> some people have no sense of humor. If I create <url>, do you suppose people will ignore it?"
c0509da9,"Hi Debresser, what's up? Why are you doing what you are doing?"
d45001c6,"I would be willing to move this article to the incubator so that it can be worked on (I agree it wouldn't be an A7 today), though if it's to be made into a real article it needs to be done with someone with no conflict of interest regarding the subject, as creating articles for things you own is highly discouraged.  If I undelete it to the incubator would you agree to let it go and leave it up to other users without a conflict of interest?"
4e321c9a,Helped them do what? Leave Israel?
e59e29d8,"Could you take a look at the article now and see whether your concerns (except the reorganization) have been addressed? If not, what is still missing, and what technical terms do you feel need explaining?"
930cdde9,"My question is ""Why?"" I am doing all the citations correctly and this still appears often. Can anyone tell me what I'm doing wrong?"
fd134a49,"Which link are you referencing? Anyway, TTN, that another phony or is that you on WikiQuote?"
d5947947,"Yes, this is the English Wikipedia so we use the English version of the infobox. And can there once be a time when you don't find your way to my talk a complain?"
07e606fb,Do you live in the US? How excited are people about the album?
d8663351,Thanks. Do you happen to know if the postcard was origianlly published in Japan?
5d17b0b0,See my comment on the talk page. How did this ever get to DYK?
33137843,What do you think? Is there a mistake somewhere?
cd6d2f57,You know there's no excuse for the edits you're making related to your position at <url>. This has to go to <url>; would you like to make the report?
9d85f76d,I'm not sure what you mean? Add my interests?
729cc1b5,"I don't play club anymore (I stopped this year), I have just been too busy this year, but I will probably start again soon-ish. Where abouts do you play?"
5e6e67c7,"Is there any consensus for these changes? If I've missed the discussion, I do apologise, but could you post me a link to where it occurred?"
47ebc956,"Yes, I have. Did you really need to send me a reminder?"
33ef25f2,Please don't mention other languages when we're discussing the English wikipedia! Why are you limiting yourself only to the Abrahamic concepts of ''God''?
2aac8a99,"I have looked back in my archives a year, and cannot find the issue concerned - although I certainly remember the name, your account, and the style. Can you give me the relevant link/diff, so I can refresh my memory and be best informed what action might be appropriate?"
84761144,"I've always been intrigued by 'dark-complected man.' What's with the radio, and fist in the air?"
b121e045,I believe supserstition exists.  Why did you ask me?
fa44813c,"Hi, Jpa! Why not archive the old discussions on your talk page?"
d61633d2,See <url>. I assume you didn't mean <url> ?
013cd1cb,"Thank you, it's much appreciated. What do you think of the changes so far?"
fd89eb65,"Why the removal of the citation dealing with coriolis?  Was the proof not within the citation, or was the citation not considered primary?"
1f87bf94,"He keeps coming back, and keeps getting blocked again.... When will they learn?"
8867356f,"Hi, I'm looking for a clerk that would be willing to act as my trainer. Would you be available to do so?"
940b96df,"Um, what?  So presumably you'd like to change ""Irish footballer and manager"" to ""Republic of Ireland-born association footballer and coach (sports)...""?"
5a70a057,I'm pretty sure there already is a filter (possibly more than one) for this. What page got moved?
2e1f9d78,I disagree with your edit of the 21st of November.  Would you object to me inserting a new version based around the word 'Notwithstanding'?
6aeb7ae6,"Which little tag are you referring to? As for your second question, that does depend on a couple of things- you can send it through the official OTRS address, if you like, and someone will get to you in due course, but you're welcome to forward the email to me personally at jmilburninfaerun AT gmail.com, and I'll take a look at it for you, and upload the image/explain why it's not possible?"
9e78963d,"It's not off topic, and I see no comment in that other discussion on the merits of WMC's Martian push -- in fact, you evaded the question. So I take it that this is a refusal to answer?"
eacba073,"Ok! First things first, is there anything in particular you would like me to help you out with?"
3856615a,May I suggest you actually read the article before claiming it not to be nonsense and removing my CSD tag?  Are you an admin?
fd0474ba,Thanks Anon. Better now?
6128ce7a,I tried to address your concerns in the nomination page. Do you mind having another look?
1a228bd9,I think it's time we considered a perma-block on the IP in question. Comments?
ca73aeb3,Maybe it would be better if we never talked directly to each other ever again. Agreed?
3b53163a,"Thanks for explaining.  Um, is that an official policy, or one just custom?"
f0a664b5,Made a bunch of changes to the <url> article. What do you think?
49cf2c82,"Furthermore, I've heard something about ''FE'' trading cards. I know that you know more about it than me, so maybe you could write a small passage about it in the ""media"" (can be renamed) and then I can reference it?"
45f16359,"Hey, I could really use your skill on WikiProject Cities.  Do you have time to assist?"
134cd99f,"What's the origin of the data graphed in <url>? The image is used in <url>, which has an in-text cite for solubility characteristics, but could you clarify the source for the graph itself?"
f8cdd23c,Could you be more specific.  Are there specific points in the article that you believe are repetitive?
fdbd9e0b,I'm in Japan timezone - and at work now - and most IRC is totally blocked through work proxies.  Can we do a weekend?
a67b067e,"I never received any notification of any deletion proposal, lest I would have contested. Is there any way to find the original proposal and/or artical, or has it just been sent to oblivion?"
6a7b876f,Seems like the troll committed suicide this morning. I don't know why; perhaps not enough fun?
d6dcecf3,I note that you've edited since this was brought up here. Could you please respond?
bde167f1,Interesting illustration on the PrIze law page of a Zeppelin taking a Norwegian vessel as a prize in 1917.  I wonder whether you could point me to a source for more information on this incident?
d99f89a5,"Hi, I was removed from the ""request for approval"" list at the vandalproof, and not put on either the ""approved"" or ""denied"" lists. Could you tell me why, please?"
3f100f4a,"If the Russia tricolor is not the flag of the Lokot Autonomy, than what is? Is the flag even available on Wikipedia?"
6e6e91dc,I have some made some improvements to the articles you references on the above user's talk page. Perhaps next time you would bring your concerns directly to '''me'''?
ceeb026e,If you have time could you look at <url><url> on the <url> article. I'm wondering what your thoughts are in terms whether it should go or stay?
512f9539,"Okay, let's leave the naming thing posponed for now, why are you reverting the <url>-catagory thing? just because (as you say) Iraq was formed post-WWI that doesn't mean that they aren't the same people?"
6a0922be,I look forward to your genre plan. What do you have in mind?
8563d652,I added a clarifying sentence to my user page <url>.  Do you think it distills the essence?
fabeab67,"Thanks for pointing out a problem with the image licensing ... I must admit despite being a seasoned contributor I find this image licensing stuff pretty confusing and hard to get right .. are there recommended examples of standard things like book covers, album covers, paintings etc?  Have I done the Jonah cover ok now, or not?"
286a3e80,I am for some reason disappointed that it took me a few seconds longer to pick up the Bon Jovi reference than it did the Tom Petty one. Does that mean the terrorists have already won?
0d47a95a,"This page, which you recently edited on, is constantly getting vandalized by a rival school. Could you please put an edit lock on the page?"
3c6c9f74,Congrats! I thought you were going to be away today?
b17b7c82,"<url> is at it again, adding in the ""in the Premiership"" content you & I successfully merged several weeks ago. Could you perhaps also drop a note on his talk page asking him to stop?"
66c464e9,"Thanks, but I am now having trouble finding it. Any suggestions?"
08b86baf,"Hey there; I saw that you took the time to edit the Valletta article, but didn't remove user Jasalf's edit. How so?"
fdc24261,An IP is complaining that I'm violating policy by removing unlinked nonnotable band members from the notable natives and residents section of <url>.  Can you help me please?
c1910dc5,Hi RHM22. Would you or one of your coin-loving compatriots have access to <url>?
ef3763d1,Thanks for the tip.  How come I sometimes come across pages where the trailing 's' is left off (or am I confusing that with the 's situation)?
30348f00,"|style=""vertical-align: middle; padding: 3px;"" | I've started the Badfinger wiki amd I need help.  You seem to know a lot about them, could you please help out?"
acddae67,"You're acting very oddly today: You've just reverted two separate edits on <url>, saying they were the phrasing of the Lancet, but neither references the Lancet, and it seems unlikely that both would have the same statement applying to them. Have you been hacked?"
b9ea6d37,"Are you saying that Scotty was being ""hot-headed""?  If so, can you please tell us what Scotty did that was ""hot-headed""?"
a328fb68,"thanks for working on that. but... what is the difference between what you added to the intro, and what was already written below?"
9a265399,I like the image of the Finnish lighthouses. Do you know if it is for sale anywhere as a poster?
aa44e11e,"On the WP:Football discussion you mentioned that Man City had 150,000+ views more than the seasons article. Please could you tell me where I can find page-views for wiki articles?"
aefa34c8,Did you see JzG <url> James Cantor that his alleged COI prohibits him from editing any BLPs related to his academic field?  Didn't the AN discussion after the last round actually repudiate JzG's stance on this?
a7df2eb8,"The reason for the malfunctioning redirects is that the character immediately after ""REDIRECT"" is not an ordinary space, but a ""non-breaking space"", hex code 0xA0.  Out of curiosity: how did you manage to create them?"
82b01966,"Third: it's August 31 2010. Please check my userpage for reasons why I really don't feel useful today. Ask another admin, okay?"
7360fbdc,"I've been going through <url> and replacing the FiveHorizons.com refs (per Quadzilla99's comments). However, refs 39 and 40 don't seem to appear anywhere else; could you perhaps replace them with more reliable sources if you get the chance?"
672569dc,"Right, so the links on your userpage? And what is the ""article"" you want me to check over?"
2e61d335,There hasn't been much progress made in the last three days. Is anyone interested in responding?
ae94cf83,"As I said in the summary when moving him away from <url>, for the last twenty-six years of his life he wasn't a priest. Perhaps I've missed the part of the naming convention which requires 'priest', could you please say more?"
3c47e9f9,"I am looking for help improving the dermatology content on wikipedia. Would you be willing to help, or do you have any friends interested in derm that would be interested in helping?"
e3b79269,I haven't heard from you in sometime. Como estan las cosas?
1d80f79c,You didn't answer about the status of above mentioned image. Are you going to tag that image too?
37f4f7f5,Don't you think you should remove the welcoming plate of cookies you left at User:Dococe page???
fc677936,I was thinking more of making the line longer so that the team's name can fit on it. Is that doable?
92461aaa,"In short, based on the sparse information provided by outsiders, I would like to work constructively with you (and others) to whip the article into shape, as its presence seems warranted but the article is unlikely to garner necessary details from random contributors.  What shall I do next?"
e12fb437,"I believe you beat me to several vandalism reverts the other night, so I  thought I'd give you this.  We could all use more, right?"
f692f24b,You liked my edit? Are there any other climate pages in New Jersey that need help?
89ec987a,Hello. Can you help me create a map of Isabela which reflects the 3D map?
f399122b,Many thanks. I'm afraid I don't know the reel - is it played in your part or the world?
9dae4805,"ummm, it's a soft redirect. A placeholder for a future page ... Is there a problem?"
3afa91a3,and so is the new Portishead. Did I mention the Knife?
1b996d62,You've been asking the ''sensible'' sysops...!?
f82b6ffd,There is a special tool which shows you page sizes? Would you like to know how to use it?
5c535138,"This talk page looked like it could use a kitten. How are you doing, is everything going OK?"
388684c3,"Thanks for voting, even though you didn't support. Can you tell me where you thought I was too aggressive?"
f72a5452,"I think the article needs work. For example, I think ""U.S. late 1980s - 1990s"" should after ""Detroit sound."" ""UK 1990s"" should after ""U.S. late 1980s - 1990s."" What do you think?"
5c3f1ba0,"For one phonological citation I need an uppercase ""I"", as in ""Italy"", with _serifs_ to distinguish it from lowercase L.  You advised ""The Classic skin uses a serifed font, if you can accept a personal solution.""  I'm sorry, I don't catch your meaning.  Where do I find the Classic skin, what is a personal solution, and why wouldn't I accept it?"
8ae5d49c,"@Smjg, thanks. But why did you also remove the categories I added?"
300a3797,"Thanks for the advice but that's why I remove the ""Thank you for your contributions"" on the welcoming template. Is that still okay to do?"
123f8418,"Very true. Out of interest, what do you make of the new kits(s)?"
1e0679f5,"Jason, how do you view your phone call to tlc's father&pastor in the light of the Biblical conflict resolution process? And in the light of the Wikipedian conflict resolution process?"
52ba669a,"It's placed outside of the article body, not ""randomly put in the code"". Why such shuffling is a ""proper CHECKWIKKI task"" and why does it warrant saving an edit?"
369b30e3,Would you like to elaborate? How are you empowering me exactly?
245d00ba,"There may not be a lot of situations like this, but there will definitely be some. I was wondering if there is any kind of invisible comment that can be added to the article in these situations so that the report doesn't include it, or if you have any other thoughts about how it might be possible to handle this situation?"
29e291f3,"Also, u201ccould be expectedu201d? By whom?"
d831c941,Hi. With only a little over one day remaiming and <url> not editing and not contributing to the case as yet are there to be any known deviations from the standard procedure?
4f6b092c,"Testing, testing, 1,2, 3, are you still alive? Where are you?"
43ae9e55,"No more saga! Help me by keeping this page the way it is right now, alright?"
97fd142c,"Okay, where can it go then? The list of episodes?"
14087dd1,What is a wall these days? 10 sentences?
3bc61a79,"So, is the template too much? Should I add it to all articles contained within the template?"
37f8f55a,Hayashi and Spreng Explicitly claim that the Inuktitut data is completely compable to Greenlandic. When you write Mahieu & Tersis you mean Trondhjem right?
69981f3a,"Hello, I noticed you recently did a lot of work on the ''<url>'' page. I was wondering if you know of the origin of the word ""Nassarius"" - its etymology/ what is it named after?"
3d7b076c,"How's tricks, JRM? Lying kind of low, aren't you?"
22323e3b,<person> is apparently caught up in that rangeblock. Can you help him out?
bda2ee01,"I'm going to walk you through this one very simply. Let's start here: Is there currently, or has there ever been a cartoon broadcast on television by the name of the Breakfast Monkey?"
35fd96c2,"<person> - sorry about that, those situations are confusing. Maybe Twinkle uses, or behaves like, rollback?"
2b309522,"I was confused by ""darkhad"" being translated as ""sacred ones"", when the usual translation I know is smith or craftsman (kind of). Was I at least correct in being confused?"
c45022a6,He published the document himself for the world to see. What privacy?
50800d17,"Hi. I would argue that a consensus is far from being reached, so I'm wondering why you have went ahead and starting changing links?"
f28f6883,Vi is out of the hospital.  Did I mention that she was in?
8b193173,"Since your last warning to BigBang19, he's continued to vandalize the ''Punk'd'' article, undoing the grammatical corrections I made some time ago, and inserting irrelevant, non-noteworthy material about Kuthcer's observence of Jewish holidays and his marriage to Demi Moore.  Can someone block this person for a period of more than just 24 hours so that he gets the message?"
62b3a696,Its been over a week now and I see you still haven't passed or failed the article. Made a  decision?
ffbcd2e8,"On your Citation templates subpage you have the statement ""CS1 and CS2 both use <person> as a meta-template and are variants of APA style."" In the past I have had experienced editors tell me this, but none of them could point to any documentation or contemporaneous discussion to verify this statement. Can you point me to any confirmation of this statement?"
d10f2d99,Well the only plausible explanation was that you reverted to where I removed an extraneous cat (after Homestarmy's edit) and then swapped out a template... but as you're a competent editor that just seemed odd. Is that what indeed occurred?
e82f8d68,I accept your point and won't classify as Military of Japan. What would be a better desciption for these historical Japanese soldiers?
7fe96322,I was not trying to sound rude earlier. Haunted Angel which of my seven reasons had you decided were evidence of his sock puppetry?
0a64684f,"Hi SE7 - There's some vandalism coming from your account, see <url>.  As your past history doesn't seem to fit with this, has someoen either hacked your account or a logged-in session?"
56c91e5d,"I'm trying to keep Minority Report as a GA, and the <url> requested for copyediting - but didn't give examples to cleanup. Can you give me some input on what to rewrite?"
3153c2c7,I have made a Ukrainian version. Were would you like me to email it to?
dbf27ca4,Where should he be? As a parent of Isa-Beg?
86eac1d9,"Hey, I saw you edited the Dark Tower Series page. I was just wondering if you were a fan of the series?"
9580a7a2,"Hi, do you mind if I move your hook to go live on 26/27th? The GLAM WIKI conference could do with being highlighed by a non US/UK hook?"
7b067076,"Sorry, I've moved a number of articles and thought I did it correctly. How is moving done properly without losing the edit history?"
81379620,"One of your edits concerns me - <url>. Maybe a copyedit would be good, but was it really required to be deleted completely?"
93594810,See my recent edit as he was not charged for one of the events so not all are criminal. What do you mean by my identification?
dc89f91b,"Yeah, I'm not sure that I care one way or another, but the 3RR is clearly incorrect. And what happened to <url>?"
c36dc9ed,"I do not, nor have I ever used other accounts on Wikipedia. Didn't you ask me this before?"
58b5403b,"The specific claim of Boyer's that you included and I deleted was that ""cauchy based infinitesimals on limits"".  Did you see anybody else saying this?"
659000d9,"The only books by Paul I was able to find were ''Concordia the Lutheran Confessions: A Readers Edition of the Book of Concord'' (Hardcover  - not yet released) and ''Communion fellowship: A resource for understanding, implementing, and retaining the practice of closed communion in the Lutheran parish'' (Unknown Binding - Jan 1, 1992).  Are those his scholarly works?"
996f3aed,"Hm. Am I imagining things, or does <url> seem familiar?"
7387e72d,"Sorry, I understand, the bot has just moved the category of the sub-cat, not merged it. Is the bot going to proceed to the next layer - or does that have to be done manually?"
8c10bec6,"Hi, I missed your valued contributions recently. Everything ok?"
4ee617ce,My job. Do you have any specific points to address?
10f22acc,"Hi. I uploaded three very nice images in the <url>, can you please tell me what breed could that dog be?"
15682a91,"Dude, what's going on? Why are you leaving?"
0db17c9c,"He has requested unblock, states that he has edited from a school IP and that may be the reason for it. Who is he supposed to be a sock of, and what's the evidence?"
0611587b,"Thanks. Does it happen to say anything about his marriage to Paula, as in when it ended?"
51cd6877,Iulius! Could you provide exact  reference of article u017dirmu016bnai part ''Demographics'' ethnicity  composition?
be8e40a2,"Number of articles on South Slavic languages is now pretty high and I'd like to add '''Category:South Slavic languages''' as subcategory to '''Category:Slavic languages''', possibly with subcategories on individual languages. The catch is, I don't know how :-) -- could you point me to relevant Wiki links or start the job yourself and let me finish it?"
3513fa9c,"CIV, I'll grant (and yes, I shouldn't have). But how is it a violation of AGF to say that Stewart suggested the article be vandalized?"
0395217e,"That's a couple levels of automation beyond my experience. But if you just got the idea today, then how can you know the false positive level is low enough for WP:AWB/Typos?"
e564aef1,"<url>: I am not sure how a regular spy mission gone bad had contributed to the history of cryptography. Should every spy ship, listening post, tampered cable and what not get included in the category?"
2e3ad55c,"Do you disagree with this reasoning?. If so, could you explain why?"
a54a3a44,"I think that the standards should not apply to animated pictures like ''Tintin'' where start of production is a fuzzy limit. After all, do we have proof that the production of ''<url>'' or ''<url>'' is more advanced than the one of ''Tintin'' ?"
e8396be3,"Wow, thanks for pointing that out. I'm having a bad night, and all the theading... anyway, did I get them all?"
f66774a8,"Alright, I don't like it but is not worth wasting more time on, but (as you now noticed as well) if it ''really'' had been deleted for <url>, it would have been truly problematic. Can I just ask: ''if'' Mephistophelian would return, are we allowed to undelete it?"
4d9e71d6,And now you undid my declination of that one which was copyrighted. Would you ''please'' quit undoing my declinations?
8d15f2a7,"But do you think you can take your concerns to the talk page?  Crazy notion, eh?"
9ef0ee3a,"Instead of another 3O, why don't you put in a <url>. And no, it's not a threat - it's an observation - why don't you <url>?"
ca866bba,What's with all the crap behind him? Was this at a signature desk?
5133b3e9,Good day. Can look at this report please <url> ?
f52c5ee3,I think a bot could come along later and remove those double returns. Is there a way of coding a space into the template itself?
6b8f991a,"Hi. The original link (http://www.lgso.org.uk/index.htm) gives a 404 error, but the amended URL (http://www.lgso.org.uk/) works for me, so why do you say it's still dead?"
2ff3790c,"I see you moved and renamed... um, it... to <url>. Are you sure about that, given the conventions at <url>?"
4b9a0fe9,Wait. Unless ''you'' need it repaired and updated quickly ?
fe4ccec1,I don't understand what you are trying to ask me or suggest that I do.  Can you clarify please?
cee2b12a,Interrobang has asked me if I would also help mentor you when he is not around. I said that I would gladly help out if it was ok with you?
bbd3e1ad,"I'm curious what your reasoning is in saying <url>'s edits are in ""good faith"" and not blocking him when the two edits right before that were both vandalism of user pages. It seemed quite a slam dunk to me, did you happen to see something I missed?"
ea44c2fb,"I was in doubt too, but when dealing with such incomprehensible concoctions I prefer to err on the side of BLP caution.  Would you like it userfied?"
6eac332c,I seconded wholeheartedly your proposal at <url>. Could you please add a link to the discussion?
4aadabc7,Well this seems odd to me. Don't you find it strange that otherwise authoritative sources like Emulex and IBM would be so full of mistakes?
fc9318fd,"As I wrote above, at first I thought lets keep it, but after I heard some arguments, and when I made analysis of my own, I got to my conclusion. What's yours?"
6a902406,"Blocked, templated.  Next?"
232928b3,Interesting. May I venture to enquire why?
caa9ceff,"No worries, please, dear - I'll keep this stage open at least until tomorrow night if you wish. Sounds ok to you?"
922ac5d0,"Back when the Nirvana article was a COTW (in like September I think) I started working out a ""Musical style"" section on a userpage, but never finished it. Would you like to help out with it?"
78e04bb0,"Okay, I will fix the ""crystals"", but how do I put myself up for adoption again? Will you kindergarten <url> me through the process?"
691e60be,"No-one's saying you can't edit anything, but what we are saying is that introducing grammatically incorrect phrases, POV, weasel words and things discussed and discounted in the numerous PRs and FLCs this article went through is inappropriate.  Buc, stop it please, I'm getting tired of this, why not work on being constructive to articles that aren't at featured status?"
fa14e7b6,"Thank you.  It's a strange hobby, isn't it?"
4bc27a9a,Compare the two. How is the first in anyway superior to the second?
5cfd250a,Hi.. I'd actually like to move all images in <url> to the Commons.  Is there a way that I can do it myself?
876dec8b,"I'm happy to help!  After all, what's the point of acquiring knowledge about a process if I don't use that knowledge to help others?"
5ecce7a1,"I understood just fine, but wasn't at my computer. Are you in a hurry?"
6cecaffe,I see this page is indefinitely semi-protected. It's been over eighteen months: mind if I give unprotecting it a try?
a972e00c,"Ok with you if I play white? I suck so I should go first....and, if you don't agree I will crush you like a mag.... whoa power rush..... Anyway ok with you?"
87352616,"Yes, I'm delighted; result after a torturous few days! Um, can we add a Dali or Miro img?"
bb8a1640,"Hello, our project has begun to fall a little bit behind the collaboration/organization department, would you, as an experienced editor be willing to help us revamp how we deal with issues? The template is a little behind because of this, but it points to some good places:) Do you have anything in particular you would like to do with us?"
c7c510ad,"The cover art image shows annual #2 (1983), and says ""introducing superwoman"". Is that what you were looking for?"
1261f8c6,"I was checking out the article on the Unitarian Society in Fall River that you contributed to, and there's a lot that was wrong.  I want to reconcile what you know with what I know so we can get this article right... a little help here?"
8a81d731,"Six months ago was episode 10, and has peter not been in every episode up to and including that? Seriously, where are you getting your figures?"
ff5f6b8a,"While editing the COIN page regarding Ciplex, I accidently broke your sig. Since I don't want any more flame, could you please fix it?"
b94b93d1,There's an interesting discussion here: <url>. Care to explain?
3f00a30d,"Elkman, there are other ways to take a Wikibreak. Can I help?"
69ff7f95,"Certainly the work is out of copyright, and some of the neighboring volumes in the series are visible on archive.org (and I don't have trouble with other books on google generally).  I wonder if you know of any way, or could suggest any way, that I could get to see the downloaded pdf of Newcomb vol.6?"
37f1ff24,It has been a pleasure working with you on the Burma campaign. What is your source for the Japanese information you have been adding as the books I have been reading on the subject are all from a British or American perspective?
2387663f,"Hi Cmadler, I've written a new ALT hook at the <person> that I think addresses your concerns.  Could you sign off on the nomination?"
908a1ad3,"Here, let me parse it out for you:''I regret that because Gravitor and Carfiend's behavior consists of acting in tandem (in the manner of meat or sock puppets), refuse to discuss disputed content on the talk page, and continally provoke revert wars that some administrative intervention is likely required. '' Is it clear now?"
8d1e591e,How can people edit them if it just redirects? Did you think about that?
183e712e,Answered at <url>.  Maybe you are not familiar with the expression?
27cbdad3,I've started looking at this article as you asked and inevitably I've got a few questions. Would you prefer me to list them here or on the article's talk page?
8fdc2608,"If the community decides that you no longer speak on its behalf--if the Wikipedia community decides that this supposed ban does not apply to constructive comments on AfDs on articles for which I am a major contributor, and that I may make such comments without asking for permission beforehand--who are you or anyone else to override that decision?  I'm not saying that anyone has or will make that decision--but if that decision is made, are you claiming that you are entitled to do what you want regardless of community consensus to the contrary?"
86ad6172,Why do you contend that New Atheism and Atheism 3.0 are unrelated? They are so intermingled that people have difficulty discerning which is which?
cb7f6263,He's now been asked if he is ''the'' Alex Salmond and if not he should make that known. Imagine if he was?
75823d86,Thanks for your edits to the LEMS article a couple of days back. Any hope of you reviewing it for GAC?
c8b6ae9e,I'm interested in why you reduced the columns from 5 to 2? Could you reply on my talk page please?
3be47e6b,"lol thanks. so, australia, huh?"
7cc9c251,Are these two more articles that should be moved on January 1st? Did you get my email about admin nomination for you?
89b8ace5,"Presumably the CfD will be inconclusive. Given the technical issues, perhaps an RfC might be more helpful?"
9d34b6a3,"ok that was really confusing, I clicked on this link <url> and then cleaned the page but the page still exists, sso from what I understood if you put the ending ""/double redirect"" at the end of any article, you'll see how many redirects it has? is that right?"
b48b5fdd,Sorry... haven't unblocked many people before. Is it ok now?
77cba3df,Yes. Need help?
4f036b89,"Sorry for the late reply, but I usually check new additions from the bottom of the page, not the top. What is your disappointment regarding?"
68ea4be8,I asked you a question. Be educated and please respond: What does <url> has  to do with <url>?
ad54b195,"Hey Love, as you wish, if you  have any suggestions about my section, let me know.  Is English a second language for you?"
409d5565,"Hey, Rcej! ;) Would you be up to reviewing <url>?"
f5b97c8d,"Thank you for caring re: my loss. We go on, because it's all we can ever do, y'know?"
7c5335c3,"As you may have seen, <url> was also blocked for the same time. In the light of his pledge to stay away from the article, can you give me an assurance that you will not be disruptive?"
6a9c5cc4,"Oh, and I checked your user page, as you requested. Perhaps you could help me understand why your ""spouses don't confer nobility"" argument doesn't apply to <url>?"
5ce6fbb0,"Is 10 months sufficient time to relist a AFD?  Not too soon, correct?"
03699655,"Just to let you know, you appear to have conducted the same blanking of links four times within a 24-hour period, in three different instances. Shall I report you for this, or will you kindly restore the links?"
e8ef1791,Where did you get the tracklist for the album? Can you please drop me a messafe with the link?
5da6ab4a,"Self-follow-up: Also, while sometimes the status quo should be maintained, by supporting it in this case, you're also supporting a ""revert-first, ask questions later"" approach to dealing with good faith edits. Is that really what you want?"
af9d1a1f,"My post above was a helpful hint about following DYK as a whole, not about the nomination process. Would you mind posting your post under a new heading, as it seems to have little to do with what I was saying and seems to be changing the subject?"
c6c16f50,"The <url> has a request (header ""<url>"") left a few hours ago by someone who has pictures of signs in China but can't read them.  Would you please be willing to help?"
